name,department,url,text_id
"Scott F. Buck, badge #854",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638071195/13-31310_Buck_Part_3.pdf?1638071195,302
"Jason Allen Carlson, badge #None",Ely Police Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1669103604/Carlson_resigns_as_Ely_police_officer_-_The_Timberjay.pdf?1669103604,303
"Joseph Carroll, badge #200",Richfield Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615067964/2019Labathe_What_we_know_about_Brian_Quinones__the_man_shot_dead_by_police_in_Richfield_-_Bring_Me_The_News.pdf?1615067964,304
"Dylan Schultz, badge #208",Richfield Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615067964/2019Labathe_What_we_know_about_Brian_Quinones__the_man_shot_dead_by_police_in_Richfield_-_Bring_Me_The_News.pdf?1615067964,304
"McCabe Stariha, badge #212",Richfield Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615067964/2019Labathe_What_we_know_about_Brian_Quinones__the_man_shot_dead_by_police_in_Richfield_-_Bring_Me_The_News.pdf?1615067964,304
"Joseph R. Labathe, badge #375760",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615067964/2019Labathe_What_we_know_about_Brian_Quinones__the_man_shot_dead_by_police_in_Richfield_-_Bring_Me_The_News.pdf?1615067964,304
"Scott F. Buck, badge #854",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638071211/13-31310_Buck_Part_2.pdf?1638071211,305
"Joseph Carroll, badge #200",Richfield Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626361569/Officers_identified_in_deadly_Richfield_officer-involved_shooting.pdf?1626361569,306
"Dylan Schultz, badge #208",Richfield Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626361569/Officers_identified_in_deadly_Richfield_officer-involved_shooting.pdf?1626361569,306
"McCabe Stariha, badge #212",Richfield Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626361569/Officers_identified_in_deadly_Richfield_officer-involved_shooting.pdf?1626361569,306
"Joseph Carroll, badge #200",Richfield Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615068699/2019Labathe_No_charges_against_Richfield_or_Edina_Police_in_fatal_shooting___Hennepin_County.pdf?1615068699,307
"Dylan Schultz, badge #208",Richfield Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615068699/2019Labathe_No_charges_against_Richfield_or_Edina_Police_in_fatal_shooting___Hennepin_County.pdf?1615068699,307
"McCabe Stariha, badge #212",Richfield Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615068699/2019Labathe_No_charges_against_Richfield_or_Edina_Police_in_fatal_shooting___Hennepin_County.pdf?1615068699,307
"Joseph R. Labathe, badge #375760",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615068699/2019Labathe_No_charges_against_Richfield_or_Edina_Police_in_fatal_shooting___Hennepin_County.pdf?1615068699,307
"Charles Cape, badge #971",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617546220/marquez-heraldes-final-report.pdf?1617546220,308
"Michael A. Fossum, badge #2072",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617546220/marquez-heraldes-final-report.pdf?1617546220,308
"Brian Graupner, badge #2385",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617546220/marquez-heraldes-final-report.pdf?1617546220,308
"Eric Malmberg, badge #4370",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617546220/marquez-heraldes-final-report.pdf?1617546220,308
"Lucas Oachs, badge #5250",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617546220/marquez-heraldes-final-report.pdf?1617546220,308
"Jeffrey Perkins, badge #5554",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617546220/marquez-heraldes-final-report.pdf?1617546220,308
"David Robins, badge #6046",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617546220/marquez-heraldes-final-report.pdf?1617546220,308
"Joshua Stewart, badge #6824",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617546220/marquez-heraldes-final-report.pdf?1617546220,308
"Jesse Trebesch, badge #7277",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617546220/marquez-heraldes-final-report.pdf?1617546220,308
"Walter Carlson, badge #1001",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638079275/13-30392_Walter_Carlson_Part_4.pdf?1638079275,309
"Walter Carlson, badge #1001",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638079233/13-30392_Walter_Carlson_Part_5.pdf?1638079233,310
"Adan Casas-Uriostegui, badge #None",,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1669104724/Casas-Uriostegui_Adan-20-039-13919.pdf?1669104724,311
"Walter Carlson, badge #1001",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638079271/13-30392_Walter_Carlson_Part_3.pdf?1638079271,312
"Gerald A. Carter, badge #98600",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1625841558/maeberry_USCOURTS-mnd-0_09-cv-01216-0.pdf?1625841558,313
"Joseph Carroll, badge #200",Richfield Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615069025/2019Labathe_Widow_of_Quinones_sues_Richfield_and_Edina_police_for_wrongful_death___Community___hometownsource.com.pdf?1615069025,314
"Dylan Schultz, badge #208",Richfield Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615069025/2019Labathe_Widow_of_Quinones_sues_Richfield_and_Edina_police_for_wrongful_death___Community___hometownsource.com.pdf?1615069025,314
"McCabe Stariha, badge #212",Richfield Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615069025/2019Labathe_Widow_of_Quinones_sues_Richfield_and_Edina_police_for_wrongful_death___Community___hometownsource.com.pdf?1615069025,314
"Joseph R. Labathe, badge #375760",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615069025/2019Labathe_Widow_of_Quinones_sues_Richfield_and_Edina_police_for_wrongful_death___Community___hometownsource.com.pdf?1615069025,314
"Steve Carter, badge #None",Anoka County Sheriff's Office,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1632230211/2019-Steve_Carter-Anoka_County.pdf?1632230211,315
"Walter Carlson, badge #1001",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638079265/13-30392_Walter_Carlson_Part_2.pdf?1638079265,316
"Walter Carlson, badge #1001",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638079239/13-30392_Walter_Carlson_Part_6.pdf?1638079239,317
"Timothy Carson, badge #1006",Minneapolis Police Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1669104206/Former_Minneapolis_police_officer_Carson_sentenced_to_eight_years_on_robbery_charges_%E2%80%93_Twin_Cities.pdf?1669104206,318
"Tou M. Cha, badge #112410",St. Paul Police Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1669105174/Cha_Tou-05-018-11751.pdf?1669105174,319
"Bryan Castle, badge #1027",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1625768156/Police_Uniform__Gun_Stolen_From_Off-Duty_Mpls._Cop%E2%80%99s_Truck.pdf?1625768156,320
"Donnell Crayton, badge #1328",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1625768156/Police_Uniform__Gun_Stolen_From_Off-Duty_Mpls._Cop%E2%80%99s_Truck.pdf?1625768156,320
"Tou M. Cha, badge #112410",St. Paul Police Department,https://assets.nationbuilder.com/cuapb/pages/1473/attachments/original/1709524244/Tou_Mo_Cha_SPPD.pdf?1709524244,321
"Walter Carlson, badge #1001",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638079257/13-30392_Walter_Carlson_Part_1.pdf?1638079257,322
"Jason Chadbourne, badge #None",Brooklyn Park Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1636334752/Brooklyn_Park_pays.pdf?1636334752,323
"Joseph Carroll, badge #200",Richfield Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615068890/2019Labathe_Richfield__Edina_officers_not_charged_in_shooting_death_of_Brian_Quinones___MPR_News.pdf?1615068890,324
"Dylan Schultz, badge #208",Richfield Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615068890/2019Labathe_Richfield__Edina_officers_not_charged_in_shooting_death_of_Brian_Quinones___MPR_News.pdf?1615068890,324
"McCabe Stariha, badge #212",Richfield Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615068890/2019Labathe_Richfield__Edina_officers_not_charged_in_shooting_death_of_Brian_Quinones___MPR_News.pdf?1615068890,324
"Joseph R. Labathe, badge #375760",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615068890/2019Labathe_Richfield__Edina_officers_not_charged_in_shooting_death_of_Brian_Quinones___MPR_News.pdf?1615068890,324
"Walter Carlson, badge #1001",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638079250/13-30392_Walter_Carlson_Part_8.pdf?1638079250,325
"John Chamberlain, badge #1075",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626361916/WC_settlement_2015_-_no_longer_on_MPD_roster.pdf?1626361916,326
"Janice M. Callaway, badge #941",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638073540/14-17834_Callaway_Part_1.pdf?1638073540,327
"Noukue Cha, badge #1035",Minneapolis Police Department,https://assets.nationbuilder.com/cuapb/pages/1509/attachments/original/1753848013/18-18428_Noukue_Cha.pdf?1753848013,328
"Adam Castilleja, badge #None",Bureau of Criminal Apprehension,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1625843933/Castilleja__Adam_-_BCA_agent_accused_of_leveraging_immigration_status_for_sex.pdf?1625843933,329
"Scott F. Buck, badge #854",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638071199/13-31310_Buck_Part_4.pdf?1638071199,330
"Tou M. Cha, badge #112410",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1585615588/Feb._9__2005__Tou_Cha_resigns_from_St.pdf?1585615588,331
"Tou M. Cha, badge #112410",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1585615610/Five_SPPD_Cops_Fired.pdf?1585615610,332
"Nicholas Grundei, badge #None",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1585615610/Five_SPPD_Cops_Fired.pdf?1585615610,332
"Robert G. Luna, badge #412950",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1585615610/Five_SPPD_Cops_Fired.pdf?1585615610,332
"Christopher G. Rhoades, badge #509850",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1585615610/Five_SPPD_Cops_Fired.pdf?1585615610,332
"Nathan J. Smith, badge #643205",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1585615610/Five_SPPD_Cops_Fired.pdf?1585615610,332
"Jordan Wild, badge #None",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1585615610/Five_SPPD_Cops_Fired.pdf?1585615610,332
"Benjamin Chaput, badge #1090",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1625846859/blevins-report.pdf?1625846859,333
"Justin Schmidt, badge #6373",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626056065/Thurman_Blevins_case.pdf?1626056065,333
"Benjamin Chaput, badge #1090",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1625845413/Chaput_-_Minneapolis_police_chief_disciplines_officer_for_speaking_out_about_%E2%80%98toxic_culture%E2%80%99.pdf?1625845413,334
"Derek M. Chauvin, badge #1087",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618946695/Derek_Chauvin's_History.pdf?1618946695,335
"Janice M. Callaway, badge #941",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638073535/14-17834_Callaway_Part_3.pdf?1638073535,336
"Derek M. Chauvin, badge #1087",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614395128/2020_Chauvin_Toles_recalls_being_shot_by_Chauvin.pdf?1614395128,337
"Derek M. Chauvin, badge #1087",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1613756980/Prior_misconduct_by_Chauvin_and_Thao_%28Star_Tribune_article%29.pdf?1613756980,338
"Tou Thao, badge #7162",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1613756980/Prior_misconduct_by_Chauvin_and_Thao_%28Star_Tribune_article%29.pdf?1613756980,338
"Derek M. Chauvin, badge #1087",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614782221/Thao_George_Floyd_video_sparks_outrage__police_records_detail_even_more.pdf?1614782221,339
"Tou Thao, badge #7162",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614782221/Thao_George_Floyd_video_sparks_outrage__police_records_detail_even_more.pdf?1614782221,339
"Derek M. Chauvin, badge #1087",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614395125/2008_Chauvin_Minneapolis_police_officer_involved_in_weekend_shooting_ID%E2%80%99d.pdf?1614395125,340
"Christopher Bennett, badge #413",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638035188/13-31500_Woodis_and_Bennett_Part_1.pdf?1638035188,341
"John Chamberlain, badge #1075",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638080340/13-31064_Chamberlain_Part_1.pdf?1638080340,342
"James Boyd, badge #725",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638067883/14-02302_Boyd_Part_2.pdf?1638067883,343
"John Chamberlain, badge #1075",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638080334/13-31064_Chamberlain_Part_2.pdf?1638080334,344
"David R. Clifford, badge #1170",Minneapolis Police Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1669105536/Clifford_David-14-001-12142.pdf?1669105536,345
"Mikale Clark, badge #672",Hennepin County Sheriff's Department,https://assets.nationbuilder.com/cuapb/pages/1473/attachments/original/1671254317/20220218_Clark.pdf?1671254317,346
"Matthew A. Clark, badge #2001",University of Minnesota Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1625846444/RCA-2018-01431_-_Legal_Settlement__DeAngelo_Parker__et_al._v._Matthew_Clark__et_al_.pdf?1625846444,347
"Michael J. Chiappetta, badge #1093",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614185568/The_Hit_Parade_Revisited_%28City_Pages_2005%29.pdf?1614185568,348
"Matthew Hobbs, badge #3023",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614185568/The_Hit_Parade_Revisited_%28City_Pages_2005%29.pdf?1614185568,348
"Phillip W. Hogquist, badge #3056",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614185568/The_Hit_Parade_Revisited_%28City_Pages_2005%29.pdf?1614185568,348
"Lee A. Meili, badge #4706",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614185568/The_Hit_Parade_Revisited_%28City_Pages_2005%29.pdf?1614185568,348
"Matthew J. St. George, badge #6245",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614185568/The_Hit_Parade_Revisited_%28City_Pages_2005%29.pdf?1614185568,348
"Brian Thureson, badge #7229",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614185568/The_Hit_Parade_Revisited_%28City_Pages_2005%29.pdf?1614185568,348
"Justin Churchill, badge #1122",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1462/attachments/original/1638637586/RCA-2021-00436_-_Legal_Settlement_Workers'_Compensation_claim_of_Justin_Churchill.pdf?1638637586,349
"David R. Clifford, badge #1170",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1616275901/Former_Minneapolis_cop_sentenced_for_assaulting_bar_patron_in_Andover_-_StarTribune.com.pdf?1616275901,350
"Jason Christensen, badge #None",Owatonna Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1632315976/2019-Jason_Christensen-_City_of_Owatonna.pdf?1632315976,351
"Aaron Collins, badge #1259",Minneapolis Police Department,https://assets.nationbuilder.com/cuapb/pages/1462/attachments/original/1647659315/RCA-2022-00236_-_Legal_Settlement_Workers'_Compensation_claim_of_Aaron_Collins.pdf?1647659315,352
"Brian Collins, badge #1218",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1462/attachments/original/1638637596/RCA-2021-01006_-_Legal_Settlement_Workers'_Compensation_claim_of_Brian_Collins.pdf?1638637596,353
"Chad Conner, badge #1263",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626362859/Grandson_of_pioneering_black_Minneapolis_cop_sues_police_department.pdf?1626362859,354
"Rachael Lynch (Reiersgord), badge #5934",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626362859/Grandson_of_pioneering_black_Minneapolis_cop_sues_police_department.pdf?1626362859,354
"Jacob Spies, badge #6754",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626362859/Grandson_of_pioneering_black_Minneapolis_cop_sues_police_department.pdf?1626362859,354
"Jamie Conway, badge #1292",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614973492/Conway_Family_enters_second_round_in_police_brutality_case___Twin_Cities_Daily_Planet.pdf?1614973492,355
"Jamie Conway, badge #1292",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614973738/Conway_brownwatch.com_5-2006_-_Google_Docs.pdf?1614973738,356
"Jamie Conway, badge #1292",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614973365/Conway_Star_Tribune_Sat__Oct_11__2003__%281%29-merged.pdf?1614973365,357
"Charles Greaves, badge #2421",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614973365/Conway_Star_Tribune_Sat__Oct_11__2003__%281%29-merged.pdf?1614973365,357
"David R. Clifford, badge #1170",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638081657/13-31240_Clifford_Part_1.pdf?1638081657,358
"Janice M. Callaway, badge #941",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638073530/14-17834_Callaway_Part_2.pdf?1638073530,359
"Calvin Cook, badge #1295",Minneapolis Police Department,https://assets.nationbuilder.com/cuapb/pages/1462/attachments/original/1647659318/RCA-2022-00096_-_Legal_settlement_Workers'_Compensation_claim_of_Calvin_Cook.pdf?1647659318,360
"Calvin Cook, badge #1295",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626363453/Quincy_Smith__Appellant__vs._Michael_Morales__et_al.__Respondents._A07-2377__Court_of_Appeals_Unpublished__November_18__2008_.pdf?1626363453,361
"Timothy E. Devick, badge #1526",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626363453/Quincy_Smith__Appellant__vs._Michael_Morales__et_al.__Respondents._A07-2377__Court_of_Appeals_Unpublished__November_18__2008_.pdf?1626363453,361
"Marc Gingerich, badge #2286",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626363453/Quincy_Smith__Appellant__vs._Michael_Morales__et_al.__Respondents._A07-2377__Court_of_Appeals_Unpublished__November_18__2008_.pdf?1626363453,361
"Jamie Conway, badge #1292",Minneapolis Police Department,https://assets.nationbuilder.com/cuapb/pages/1509/attachments/original/1753849703/19-07609_Jamie_Conway.pdf?1753849703,362
"John G. Corcoran, badge #129100",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614968593/Smith_No_charges_against_St._Paul_officers_in_fatal_May_shooting_-_StarTribune.com.pdf?1614968593,363
"Larry Costello, badge #None",Clay County Sheriffs Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1669105699/Costello_Larry-03-005-912.pdf?1669105699,364
"Larry Costello, badge #None",Clay County Sheriffs Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1669105993/Costello_gives_up_law_license_-_InForum_Fargo__Moorhead_and_West_Fargo_news__weather_and_sports.pdf?1669105993,365
"John G. Corcoran, badge #129100",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626364657/Excessive_force_-_Haggins_v._City_of_St._Paul__et_al_.pdf?1626364657,366
"Vosinick T. Kellum, badge #342800",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626364657/Excessive_force_-_Haggins_v._City_of_St._Paul__et_al_.pdf?1626364657,366
"Thomas W. Radke, badge #558150",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626364657/Excessive_force_-_Haggins_v._City_of_St._Paul__et_al_.pdf?1626364657,366
"Eric J. Stevens, badge #660060",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626364657/Excessive_force_-_Haggins_v._City_of_St._Paul__et_al_.pdf?1626364657,366
"Calvin Cook, badge #1295",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626269583/Spann_v._City_of_Minneapolis__Civil_No._08-41_%28DWF_JJK%29___Casetext_Search___Citator.pdf?1626269583,367
"Steven Herron, badge #2975",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626269583/Spann_v._City_of_Minneapolis__Civil_No._08-41_%28DWF_JJK%29___Casetext_Search___Citator.pdf?1626269583,367
"Karl M. Olson, badge #5306",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626269583/Spann_v._City_of_Minneapolis__Civil_No._08-41_%28DWF_JJK%29___Casetext_Search___Citator.pdf?1626269583,367
"David R. Clifford, badge #1170",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638081662/13-31240_Clifford_Part_2.pdf?1638081662,368
"Jamie Conway, badge #1292",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638082321/15-02940_Conway.pdf?1638082321,369
"Russell Cragin, badge #1327",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626449766/Anastacio_Lemus_Lopez_v._Minneapolis_Chief_of_Police__et_al.__17-CV-1179_%28PAM_TNL%29_%281%29.pdf?1626449766,370
"Michael A. Fossum, badge #2072",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626449766/Anastacio_Lemus_Lopez_v._Minneapolis_Chief_of_Police__et_al.__17-CV-1179_%28PAM_TNL%29_%281%29.pdf?1626449766,370
"Michael P. Grahn, badge #2378",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626449766/Anastacio_Lemus_Lopez_v._Minneapolis_Chief_of_Police__et_al.__17-CV-1179_%28PAM_TNL%29_%281%29.pdf?1626449766,370
"Stephen McCarty, badge #4523",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626449766/Anastacio_Lemus_Lopez_v._Minneapolis_Chief_of_Police__et_al.__17-CV-1179_%28PAM_TNL%29_%281%29.pdf?1626449766,370
"Gerald Moore, badge #4849",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626449766/Anastacio_Lemus_Lopez_v._Minneapolis_Chief_of_Police__et_al.__17-CV-1179_%28PAM_TNL%29_%281%29.pdf?1626449766,370
"Anthony Rodin, badge #6075",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626449766/Anastacio_Lemus_Lopez_v._Minneapolis_Chief_of_Police__et_al.__17-CV-1179_%28PAM_TNL%29_%281%29.pdf?1626449766,370
"Donnell Crayton, badge #1328",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617641952/Minneapolis_officer_accused_of_sexual_assault_-_StarTribune.com.pdf?1617641952,371
"David R. Clifford, badge #1170",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638081674/13-31240_Clifford_Part_4.pdf?1638081674,372
"Larry Costello, badge #None",Clay County Sheriffs Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1669105993/Costello_admits_violating_law_-_InForum_Fargo__Moorhead_and_West_Fargo_news__weather_and_sports.pdf?1669105993,373
